s_m;x_m;y_m;psi_rad;kappa_m;v_mps
26.707125;1.169862;26.408280;1.570796;0.000000;2.000000
26.877975;1.169862;26.579130;1.570796;0.000000;2.000000
27.048825;1.169862;26.749980;1.570796;0.000000;2.000000
27.219675;1.169862;26.920830;1.570796;0.000000;2.000000
27.390525;1.169862;27.091680;1.570796;0.000000;2.000000
27.561375;1.169862;27.262530;1.570796;0.000000;2.000000
27.675275;1.169862;27.376430;1.325818;0.000000;2.000000
27.802620;1.226812;27.490330;1.373401;0.000000;2.000000
27.973470;1.226812;27.661180;1.570796;0.000000;2.000000
28.144320;1.226812;27.832030;1.570796;0.000000;2.000000
28.315170;1.226812;28.002880;1.570796;0.000000;2.000000
28.486020;1.226812;28.173730;1.570796;0.000000;2.000000
28.656870;1.226812;28.344580;1.570796;0.000000;2.000000
28.827720;1.226812;28.515430;1.570796;0.000000;2.000000
28.941620;1.226812;28.629330;1.325818;0.000000;2.000000
29.068964;1.283762;28.743230;1.373401;0.000000;2.000000
29.239814;1.283762;28.914080;1.570796;0.000000;2.000000
29.410664;1.283762;29.084930;1.570796;0.000000;2.000000
29.581514;1.283762;29.255780;1.570796;0.000000;2.000000
29.752364;1.283762;29.426630;1.570796;0.000000;2.000000
29.923214;1.283762;29.597480;1.570796;0.000000;2.000000
30.094064;1.283762;29.768330;1.570796;0.000000;2.000000
30.207964;1.283762;29.882230;1.325818;0.000000;2.000000
30.335308;1.340712;29.996130;1.373401;0.000000;2.000000
30.506158;1.340712;30.166980;1.570796;0.000000;2.000000
30.677008;1.340712;30.337830;1.570796;0.000000;2.000000
30.847858;1.340712;30.508680;1.570796;0.000000;2.000000
31.018708;1.340712;30.679530;1.570796;0.000000;2.000000
31.189558;1.340712;30.850380;1.570796;0.000000;2.000000
31.360408;1.340712;31.021230;1.570796;0.000000;2.000000
31.474308;1.340712;31.135130;1.325818;0.000000;2.000000
31.601652;1.397662;31.249030;1.373401;0.000000;2.000000
31.772502;1.397662;31.419880;1.570796;0.000000;2.000000
31.943352;1.397662;31.590730;1.570796;0.000000;2.000000
32.114202;1.397662;31.761580;1.570796;0.000000;2.000000
32.285052;1.397662;31.932430;1.570796;0.000000;2.000000
32.455902;1.397662;32.103280;1.570796;0.000000;2.000000
32.626752;1.397662;32.274130;1.570796;0.000000;2.000000
32.740652;1.397662;32.388030;1.325818;0.000000;2.000000
32.867996;1.454612;32.501930;1.373401;0.000000;2.000000
33.038846;1.454612;32.672780;1.570796;0.000000;2.000000
33.209696;1.454612;32.843630;1.570796;0.000000;2.000000
33.380546;1.454612;33.014480;1.570796;0.000000;2.000000
33.551396;1.454612;33.185330;1.570796;0.000000;2.000000
33.722246;1.454612;33.356180;1.570796;0.000000;2.000000
33.893096;1.454612;33.527030;1.570796;0.000000;2.000000
34.006996;1.454612;33.640930;1.325818;0.000000;2.000000
34.134340;1.511562;33.754830;1.373401;0.000000;2.000000
34.305190;1.511562;33.925680;1.570796;0.000000;2.000000
34.476040;1.511562;34.096530;1.570796;0.000000;2.000000
34.646890;1.511562;34.267380;1.570796;0.000000;2.000000
34.817740;1.511562;34.438230;1.570796;0.000000;2.000000
34.988590;1.511562;34.609080;1.570796;0.000000;2.000000
35.159440;1.511562;34.779930;1.570796;0.000000;2.000000
35.273340;1.511562;34.893830;1.325818;0.000000;2.000000
35.400684;1.568512;35.007730;1.373401;0.000000;2.000000
35.571534;1.568512;35.178580;1.570796;0.000000;2.000000
35.742384;1.568512;35.349430;1.570796;0.000000;2.000000
35.913234;1.568512;35.520280;1.570796;0.000000;2.000000
36.084084;1.568512;35.691130;1.570796;0.000000;2.000000
36.254934;1.568512;35.861980;1.570796;0.000000;2.000000
36.425784;1.568512;36.032830;1.570796;0.000000;2.000000
36.539684;1.568512;36.146730;1.325818;0.000000;2.000000
36.667028;1.625462;36.260630;1.373401;0.000000;2.000000
36.837878;1.625462;36.431480;1.570796;0.000000;2.000000
37.008728;1.625462;36.602330;1.570796;0.000000;2.000000
37.179578;1.625462;36.773180;1.570796;0.000000;2.000000
37.350428;1.625462;36.944030;1.570796;0.000000;2.000000
37.521278;1.625462;37.114880;1.570796;0.000000;2.000000
37.692128;1.625462;37.285730;1.570796;0.000000;2.000000
37.806028;1.625462;37.399630;1.325818;0.000000;2.000000
37.933372;1.682412;37.513530;1.373401;0.000000;2.000000
38.104222;1.682412;37.684380;1.570796;0.000000;2.000000
38.275072;1.682412;37.855230;1.570796;0.000000;2.000000
38.445922;1.682412;38.026080;1.570796;0.000000;2.000000
38.616772;1.682412;38.196930;1.570796;0.000000;2.000000
38.787622;1.682412;38.367780;1.570796;0.000000;2.000000
38.958472;1.682412;38.538630;1.570796;0.000000;2.000000
39.072372;1.682412;38.652530;1.325818;0.000000;2.000000
39.199716;1.739362;38.766430;1.373401;0.000000;2.000000
39.370566;1.739362;38.937280;1.570796;0.000000;2.000000
39.541416;1.739362;39.108130;1.570796;0.000000;2.000000
39.712266;1.739362;39.278980;1.570796;0.000000;2.000000
39.883116;1.739362;39.449830;1.570796;0.000000;2.000000
40.053966;1.739362;39.620680;1.570796;0.000000;2.000000
40.224816;1.739362;39.791530;1.570796;0.000000;2.000000
40.338716;1.739362;39.905430;1.325818;0.000000;2.000000
40.466060;1.796312;40.019330;1.373401;0.000000;2.000000
40.636910;1.796312;40.190180;1.570796;0.000000;2.000000
40.807760;1.796312;40.361030;1.570796;0.000000;2.000000
40.978610;1.796312;40.531880;1.570796;0.000000;2.000000
41.149460;1.796312;40.702730;1.570796;0.000000;2.000000
41.320310;1.796312;40.873580;1.570796;0.000000;2.000000
41.491160;1.796312;41.044430;1.570796;0.000000;2.000000
41.662010;1.796312;41.215280;1.373401;0.000000;2.000000
41.789354;1.853262;41.329180;1.373401;0.000000;2.000000
41.960204;1.853262;41.500030;1.570796;0.000000;2.000000
42.131054;1.853262;41.670880;1.570796;0.000000;2.000000
42.301904;1.853262;41.841730;1.570796;0.000000;2.000000
42.472754;1.853262;42.012580;1.570796;0.000000;2.000000
42.643604;1.853262;42.183430;1.570796;0.000000;2.000000
42.814454;1.853262;42.354280;1.570796;0.000000;2.000000
42.928354;1.853262;42.468180;1.325818;0.000000;2.000000
43.055698;1.910212;42.582080;1.373401;0.000000;2.000000
43.226548;1.910212;42.752930;1.570796;0.000000;2.000000
43.397398;1.910212;42.923780;1.570796;0.000000;2.000000
43.568248;1.910212;43.094630;1.570796;0.000000;2.000000
43.739098;1.910212;43.265480;1.570796;0.000000;2.000000
43.909948;1.910212;43.436330;1.570796;0.000000;2.000000
44.080798;1.910212;43.607180;1.570796;0.000000;2.000000
44.251648;1.910212;43.778030;1.373401;0.000000;2.000000
44.378992;1.967162;43.891930;1.373401;0.000000;2.000000
44.549842;1.967162;44.062780;1.570796;0.000000;2.000000
44.720692;1.967162;44.233630;1.570796;0.000000;2.000000
44.891542;1.967162;44.404480;1.570796;0.000000;2.000000
45.062392;1.967162;44.575330;1.570796;0.000000;2.000000
45.233242;1.967162;44.746180;1.570796;0.000000;2.000000
45.404092;1.967162;44.917030;1.570796;0.000000;2.000000
45.574942;1.967162;45.087880;1.570796;0.000000;2.000000
45.631892;1.967162;45.144830;1.249046;0.000000;2.000000
45.759237;2.024112;45.258730;1.373401;0.000000;2.000000
45.930087;2.024112;45.429580;1.570796;0.000000;2.000000
46.100937;2.024112;45.600430;1.570796;0.000000;2.000000
46.271787;2.024112;45.771280;1.570796;0.000000;2.000000
46.442637;2.024112;45.942130;1.570796;0.000000;2.000000
46.613487;2.024112;46.112980;1.570796;0.000000;2.000000
46.784337;2.024112;46.283830;1.570796;0.000000;2.000000
46.955187;2.024112;46.454680;1.570796;0.000000;2.000000
47.012137;2.024112;46.511630;1.249046;0.000000;2.000000
47.139481;2.081062;46.625530;1.373401;0.000000;2.000000
47.310331;2.081062;46.796380;1.570796;0.000000;2.000000
47.481181;2.081062;46.967230;1.570796;0.000000;2.000000
47.652031;2.081062;47.138080;1.570796;0.000000;2.000000
47.822881;2.081062;47.308930;1.570796;0.000000;2.000000
47.993731;2.081062;47.479780;1.570796;0.000000;2.000000
48.164581;2.081062;47.650630;1.570796;0.000000;2.000000
48.335431;2.081062;47.821480;1.570796;0.000000;2.000000
48.506281;2.081062;47.992330;1.373401;0.000000;2.000000
48.633625;2.138012;48.106230;1.373401;0.000000;2.000000
48.804475;2.138012;48.277080;1.570796;0.000000;2.000000
48.975325;2.138012;48.447930;1.570796;0.000000;2.000000
49.146175;2.138012;48.618780;1.570796;0.000000;2.000000
49.317025;2.138012;48.789630;1.570796;0.000000;2.000000
49.487875;2.138012;48.960480;1.570796;0.000000;2.000000
49.658725;2.138012;49.131330;1.570796;0.000000;2.000000
49.829575;2.138012;49.302180;1.570796;0.000000;2.000000
50.000425;2.138012;49.473030;1.373401;0.000000;2.000000
50.127769;2.194962;49.586930;1.373401;0.000000;2.000000
50.298619;2.194962;49.757780;1.570796;0.000000;2.000000
50.469469;2.194962;49.928630;1.570796;0.000000;2.000000
50.640319;2.194962;50.099480;1.570796;0.000000;2.000000
50.811169;2.194962;50.270330;1.570796;0.000000;2.000000
50.982019;2.194962;50.441180;1.570796;0.000000;2.000000
51.152869;2.194962;50.612030;1.570796;0.000000;2.000000
51.323719;2.194962;50.782880;1.570796;0.000000;2.000000
51.494569;2.194962;50.953730;1.373401;0.000000;2.000000
51.621913;2.251912;51.067630;1.373401;0.000000;2.000000
51.792763;2.251912;51.238480;1.570796;0.000000;2.000000
51.963613;2.251912;51.409330;1.570796;0.000000;2.000000
52.134463;2.251912;51.580180;1.570796;0.000000;2.000000
52.305313;2.251912;51.751030;1.570796;0.000000;2.000000
52.476163;2.251912;51.921880;1.570796;0.000000;2.000000
52.647013;2.251912;52.092730;1.570796;0.000000;2.000000
52.817863;2.251912;52.263580;1.570796;0.000000;2.000000
52.988713;2.251912;52.434430;1.570796;0.000000;2.000000
53.102613;2.251912;52.548330;1.325818;0.000000;2.000000
53.229957;2.308862;52.662230;1.373401;0.000000;2.000000
53.400807;2.308862;52.833080;1.570796;0.000000;2.000000
53.571657;2.308862;53.003930;1.570796;0.000000;2.000000
53.742507;2.308862;53.174780;1.570796;0.000000;2.000000
53.913357;2.308862;53.345630;1.570796;0.000000;2.000000
54.084207;2.308862;53.516480;1.570796;0.000000;2.000000
54.255057;2.308862;53.687330;1.570796;0.000000;2.000000
54.425907;2.308862;53.858180;1.570796;0.000000;2.000000
54.596757;2.308862;54.029030;1.570796;0.000000;2.000000
54.710657;2.308862;54.142930;1.325818;0.000000;2.000000
54.838001;2.365812;54.256830;1.373401;0.000000;2.000000
55.008851;2.365812;54.427680;1.570796;0.000000;2.000000
55.179701;2.365812;54.598530;1.570796;0.000000;2.000000
55.350551;2.365812;54.769380;1.570796;0.000000;2.000000
55.521401;2.365812;54.940230;1.570796;0.000000;2.000000
55.692251;2.365812;55.111080;1.570796;0.000000;2.000000
55.863101;2.365812;55.281930;1.570796;0.000000;2.000000
56.033951;2.365812;55.452780;1.570796;0.000000;2.000000
56.204801;2.365812;55.623630;1.570796;0.000000;2.000000
56.261751;2.365812;55.680580;1.249046;0.000000;2.000000
56.389095;2.422762;55.794480;1.373401;0.000000;2.000000
56.559945;2.422762;55.965330;1.570796;0.000000;2.000000
56.730795;2.422762;56.136180;1.570796;0.000000;2.000000
56.901645;2.422762;56.307030;1.570796;0.000000;2.000000
57.072495;2.422762;56.477880;1.570796;0.000000;2.000000
57.243345;2.422762;56.648730;1.570796;0.000000;2.000000
57.414195;2.422762;56.819580;1.570796;0.000000;2.000000
57.585045;2.422762;56.990430;1.570796;0.000000;2.000000
57.755895;2.422762;57.161280;1.570796;0.000000;2.000000
57.926745;2.422762;57.332130;1.373401;0.000000;2.000000
58.054089;2.479712;57.446030;1.373401;0.000000;2.000000
58.224939;2.479712;57.616880;1.570796;0.000000;2.000000
58.395789;2.479712;57.787730;1.570796;0.000000;2.000000
58.566639;2.479712;57.958580;1.570796;0.000000;2.000000
58.737489;2.479712;58.129430;1.373401;0.000000;2.000000
58.864833;2.536662;58.243330;1.373401;0.000000;2.000000
59.035683;2.536662;58.414180;1.570796;0.000000;2.000000
59.206533;2.536662;58.585030;1.570796;0.000000;2.000000
59.320433;2.536662;58.698930;1.325818;0.000000;2.000000
59.447777;2.593612;58.812830;1.373401;0.000000;2.000000
59.618627;2.593612;58.983680;1.373401;0.000000;2.000000
59.745971;2.650562;59.097580;1.325818;0.000000;2.000000
59.859871;2.650562;59.211480;1.325818;0.000000;2.000000
59.987215;2.707512;59.325380;1.325818;0.000000;2.000000
60.101115;2.707512;59.439280;1.325818;0.000000;2.000000
60.228459;2.764462;59.553180;1.107149;0.000000;2.000000
60.355804;2.821412;59.667080;0.927295;0.000000;2.000000
60.516882;2.935312;59.780980;0.643501;0.000000;2.000000
60.644227;3.049212;59.837930;0.244979;0.000000;2.000000
60.758127;3.163112;59.837930;0.244979;0.000000;2.000000
60.885471;3.277012;59.894880;0.244979;0.000000;2.000000
60.999371;3.390912;59.894880;0.244979;0.000000;2.000000
61.126715;3.504812;59.951830;0.197396;0.000000;2.000000
61.297565;3.675662;59.951830;0.000000;0.000000;2.000000
61.354515;3.732612;59.951830;-0.321751;0.000000;2.000000
61.481859;3.846512;59.894880;-0.244979;0.000000;2.000000
61.595759;3.960412;59.894880;-0.244979;0.000000;2.000000
61.723103;4.074312;59.837930;-0.244979;0.000000;2.000000
61.837003;4.188212;59.837930;-0.244979;0.000000;2.000000
61.964347;4.302112;59.780980;-0.463648;0.000000;2.000000
62.091691;4.416012;59.724030;-0.244979;0.000000;2.000000
62.205591;4.529912;59.724030;-0.463648;0.000000;2.000000
62.366670;4.643812;59.610130;-0.785398;0.000000;2.000000
62.527749;4.757712;59.496230;-0.785398;0.000000;2.000000
62.688828;4.871612;59.382330;-0.785398;0.000000;2.000000
62.849907;4.985512;59.268430;-0.785398;0.000000;2.000000
63.010986;5.099412;59.154530;-0.785398;0.000000;2.000000
63.172065;5.213312;59.040630;-0.785398;0.000000;2.000000
63.333143;5.327212;58.926730;-0.785398;0.000000;2.000000
63.494222;5.441112;58.812830;-0.785398;0.000000;2.000000
63.655301;5.555012;58.698930;-0.785398;0.000000;2.000000
63.816380;5.668912;58.585030;-0.785398;0.000000;2.000000
63.977459;5.782812;58.471130;-0.785398;0.000000;2.000000
64.138538;5.896712;58.357230;-0.785398;0.000000;2.000000
64.299617;6.010612;58.243330;-0.643501;0.000000;2.000000
64.426961;6.124512;58.186380;-0.643501;0.000000;2.000000
64.588040;6.238412;58.072480;-0.785398;0.000000;2.000000
64.749119;6.352312;57.958580;-0.785398;0.000000;2.000000
64.910198;6.466212;57.844680;-0.785398;0.000000;2.000000
65.071277;6.580112;57.730780;-0.785398;0.000000;2.000000
65.232356;6.694012;57.616880;-0.785398;0.000000;2.000000
65.393435;6.807912;57.502980;-0.785398;0.000000;2.000000
65.554514;6.921812;57.389080;-0.785398;0.000000;2.000000
65.715592;7.035712;57.275180;-0.785398;0.000000;2.000000
65.876671;7.149612;57.161280;-0.785398;0.000000;2.000000
