s_m;x_m;y_m;psi_rad;kappa_m;v_mps
22.907030;18.476199;-11.889691;0.463648;0.000000;2.000000
23.051167;18.605119;-11.825231;0.197396;0.000000;2.000000
23.244547;18.798499;-11.825231;0.000000;0.000000;2.000000
23.309007;18.862959;-11.825231;0.321751;0.000000;2.000000
23.453144;18.991879;-11.760771;0.463648;0.000000;2.000000
23.597281;19.120799;-11.696311;0.463648;0.000000;2.000000
23.741418;19.249719;-11.631851;0.244979;0.000000;2.000000
23.870338;19.378639;-11.631851;0.244979;0.000000;2.000000
24.014475;19.507559;-11.567391;0.463648;0.000000;2.000000
24.158611;19.636479;-11.502931;0.463648;0.000000;2.000000
24.302748;19.765399;-11.438471;0.643501;0.000000;2.000000
24.485069;19.894319;-11.309551;0.643501;0.000000;2.000000
24.629206;20.023239;-11.245091;0.463648;0.000000;2.000000
24.773343;20.152159;-11.180631;0.643501;0.000000;2.000000
24.955663;20.281079;-11.051711;0.643501;0.000000;2.000000
25.099800;20.409999;-10.987251;0.643501;0.000000;2.000000
25.282121;20.538919;-10.858331;0.785398;0.000000;2.000000
25.464441;20.667839;-10.729411;0.643501;0.000000;2.000000
25.608578;20.796759;-10.664951;0.643501;0.000000;2.000000
25.790898;20.925679;-10.536031;0.785398;0.000000;2.000000
25.882058;20.990139;-10.471571;0.982794;0.000000;2.000000
26.026195;21.054599;-10.342651;0.927295;0.000000;2.000000
26.208516;21.183519;-10.213731;0.785398;0.000000;2.000000
26.390836;21.312439;-10.084811;0.927295;0.000000;2.000000
26.534973;21.376899;-9.955891;1.107149;0.000000;2.000000
26.679110;21.441359;-9.826971;0.927295;0.000000;2.000000
26.861431;21.570279;-9.698051;0.785398;0.000000;2.000000
26.952591;21.634739;-9.633591;0.982794;0.000000;2.000000
27.096728;21.699199;-9.504671;1.107149;0.000000;2.000000
27.240865;21.763659;-9.375751;1.107149;0.000000;2.000000
27.385002;21.828119;-9.246831;1.107149;0.000000;2.000000
27.529139;21.892579;-9.117911;1.107149;0.000000;2.000000
27.673275;21.957039;-8.988991;1.107149;0.000000;2.000000
27.817412;22.021499;-8.860071;1.107149;0.000000;2.000000
27.961549;22.085959;-8.731151;1.325818;0.000000;2.000000
28.090469;22.085959;-8.602231;1.325818;0.000000;2.000000
28.234606;22.150419;-8.473311;1.107149;0.000000;2.000000
28.378743;22.214879;-8.344391;1.107149;0.000000;2.000000
28.522880;22.279339;-8.215471;1.373401;0.000000;2.000000
28.716260;22.279339;-8.022091;1.570796;0.000000;2.000000
28.780720;22.279339;-7.957631;1.249046;0.000000;2.000000
28.924857;22.343799;-7.828711;1.107149;0.000000;2.000000
29.068994;22.408259;-7.699791;1.373401;0.000000;2.000000
29.262374;22.408259;-7.506411;1.570796;0.000000;2.000000
29.455754;22.408259;-7.313031;1.373401;0.000000;2.000000
29.599891;22.472719;-7.184111;1.373401;0.000000;2.000000
29.793271;22.472719;-6.990731;1.570796;0.000000;2.000000
29.986651;22.472719;-6.797351;1.570796;0.000000;2.000000
30.115571;22.472719;-6.668431;1.325818;0.000000;2.000000
30.259708;22.537179;-6.539511;1.373401;0.000000;2.000000
30.453088;22.537179;-6.346131;1.570796;0.000000;2.000000
30.646468;22.537179;-6.152751;1.570796;0.000000;2.000000
30.710928;22.537179;-6.088291;1.892547;0.000000;2.000000
30.855065;22.472719;-5.959371;1.768192;0.000000;2.000000
31.048445;22.472719;-5.765991;1.570796;0.000000;2.000000
31.241825;22.472719;-5.572611;1.570796;0.000000;2.000000
31.370745;22.472719;-5.443691;1.815775;0.000000;2.000000
31.514882;22.408259;-5.314771;1.768192;0.000000;2.000000
31.708262;22.408259;-5.121391;1.570796;0.000000;2.000000
31.837182;22.408259;-4.992471;1.815775;0.000000;2.000000
31.981319;22.343799;-4.863551;2.034444;0.000000;2.000000
32.125456;22.279339;-4.734631;1.768192;0.000000;2.000000
32.318836;22.279339;-4.541251;1.570796;0.000000;2.000000
32.383296;22.279339;-4.476791;1.892547;0.000000;2.000000
32.527433;22.214879;-4.347871;2.034444;0.000000;2.000000
32.671570;22.150419;-4.218951;1.815775;0.000000;2.000000
32.800490;22.150419;-4.090031;1.815775;0.000000;2.000000
32.944627;22.085959;-3.961111;2.034444;0.000000;2.000000
33.088763;22.021499;-3.832191;2.034444;0.000000;2.000000
33.232900;21.957039;-3.703271;2.034444;0.000000;2.000000
33.377037;21.892579;-3.574351;2.034444;0.000000;2.000000
33.521174;21.828119;-3.445431;2.034444;0.000000;2.000000
33.665311;21.763659;-3.316511;2.034444;0.000000;2.000000
33.809448;21.699199;-3.187591;2.034444;0.000000;2.000000
33.953585;21.634739;-3.058671;2.214297;0.000000;2.000000
34.135906;21.505819;-2.929751;2.356194;0.000000;2.000000
34.227066;21.441359;-2.865291;2.158799;0.000000;2.000000
34.371203;21.376899;-2.736371;2.214297;0.000000;2.000000
34.553523;21.247979;-2.607451;2.356194;0.000000;2.000000
34.735844;21.119059;-2.478531;2.356194;0.000000;2.000000
34.827004;21.054599;-2.414071;2.553590;0.000000;2.000000
34.971141;20.925679;-2.349611;2.498092;0.000000;2.000000
35.153461;20.796759;-2.220691;2.356194;0.000000;2.000000
35.335781;20.667839;-2.091771;2.356194;0.000000;2.000000
35.426942;20.603379;-2.027311;2.553590;0.000000;2.000000
35.571079;20.474459;-1.962851;2.498092;0.000000;2.000000
35.753399;20.345539;-1.833931;2.356194;0.000000;2.000000
35.844559;20.281079;-1.769471;2.553590;0.000000;2.000000
35.988696;20.152159;-1.705011;2.498092;0.000000;2.000000
36.171017;20.023239;-1.576091;2.356194;0.000000;2.000000
36.353337;19.894319;-1.447171;2.498092;0.000000;2.000000
36.497474;19.765399;-1.382711;2.498092;0.000000;2.000000
36.679794;19.636479;-1.253791;2.356194;0.000000;2.000000
36.862115;19.507559;-1.124871;2.498092;0.000000;2.000000
37.006252;19.378639;-1.060411;2.498092;0.000000;2.000000
37.188572;19.249719;-0.931491;2.356194;0.000000;2.000000
37.279732;19.185259;-0.867031;2.553590;0.000000;2.000000
37.423869;19.056339;-0.802571;2.498092;0.000000;2.000000
37.606190;18.927419;-0.673651;2.356194;0.000000;2.000000
37.788510;18.798499;-0.544731;2.498092;0.000000;2.000000
37.932647;18.669579;-0.480271;2.498092;0.000000;2.000000
38.114967;18.540659;-0.351351;2.356194;0.000000;2.000000
38.206128;18.476199;-0.286891;2.553590;0.000000;2.000000
38.350265;18.347279;-0.222431;2.498092;0.000000;2.000000
38.532585;18.218359;-0.093511;2.356194;0.000000;2.000000
38.714905;18.089439;0.035409;2.498092;0.000000;2.000000
38.859042;17.960519;0.099869;2.498092;0.000000;2.000000
39.041363;17.831599;0.228789;2.356194;0.000000;2.000000
39.132523;17.767139;0.293249;2.553590;0.000000;2.000000
39.276660;17.638219;0.357709;2.498092;0.000000;2.000000
39.458980;17.509299;0.486629;2.356194;0.000000;2.000000
39.550141;17.444839;0.551089;2.553590;0.000000;2.000000
39.694277;17.315919;0.615549;2.498092;0.000000;2.000000
39.876598;17.186999;0.744469;2.356194;0.000000;2.000000
39.967758;17.122539;0.808929;2.553590;0.000000;2.000000
40.111895;16.993619;0.873389;2.498092;0.000000;2.000000
40.294215;16.864699;1.002309;2.356194;0.000000;2.000000
40.385376;16.800239;1.066769;2.553590;0.000000;2.000000
40.529513;16.671319;1.131229;2.498092;0.000000;2.000000
40.711833;16.542399;1.260149;2.356194;0.000000;2.000000
40.894153;16.413479;1.389069;2.498092;0.000000;2.000000
41.038290;16.284559;1.453529;2.498092;0.000000;2.000000
41.220611;16.155639;1.582449;2.356194;0.000000;2.000000
41.311771;16.091179;1.646909;2.553590;0.000000;2.000000
41.455908;15.962259;1.711369;2.498092;0.000000;2.000000
41.638228;15.833339;1.840289;2.356194;0.000000;2.000000
41.820549;15.704419;1.969209;2.498092;0.000000;2.000000
41.964686;15.575499;2.033669;2.498092;0.000000;2.000000
42.147006;15.446579;2.162589;2.356194;0.000000;2.000000
42.329327;15.317659;2.291509;2.498092;0.000000;2.000000
42.473463;15.188739;2.355969;2.498092;0.000000;2.000000
42.655784;15.059819;2.484889;2.356194;0.000000;2.000000
42.838104;14.930899;2.613809;2.498092;0.000000;2.000000
42.982241;14.801979;2.678269;2.498092;0.000000;2.000000
43.164562;14.673059;2.807189;2.356194;0.000000;2.000000
43.346882;14.544139;2.936109;2.498092;0.000000;2.000000
43.491019;14.415219;3.000569;2.498092;0.000000;2.000000
43.673339;14.286299;3.129489;2.356194;0.000000;2.000000
43.855660;14.157379;3.258409;2.498092;0.000000;2.000000
43.999797;14.028459;3.322869;2.498092;0.000000;2.000000
44.182117;13.899539;3.451789;2.356194;0.000000;2.000000
44.364438;13.770619;3.580709;2.498092;0.000000;2.000000
44.508575;13.641699;3.645169;2.498092;0.000000;2.000000
44.690895;13.512779;3.774089;2.356194;0.000000;2.000000
44.782055;13.448319;3.838549;2.553590;0.000000;2.000000
44.926192;13.319399;3.903009;2.498092;0.000000;2.000000
45.108513;13.190479;4.031929;2.498092;0.000000;2.000000
45.252649;13.061559;4.096389;2.498092;0.000000;2.000000
45.434970;12.932639;4.225309;2.356194;0.000000;2.000000
45.526130;12.868179;4.289769;2.553590;0.000000;2.000000
45.670267;12.739259;4.354229;2.498092;0.000000;2.000000
45.852587;12.610339;4.483149;2.498092;0.000000;2.000000
45.996724;12.481419;4.547609;2.498092;0.000000;2.000000
46.179045;12.352499;4.676529;2.498092;0.000000;2.000000
46.323182;12.223579;4.740989;2.498092;0.000000;2.000000
46.505502;12.094659;4.869909;2.356194;0.000000;2.000000
46.596662;12.030199;4.934369;2.553590;0.000000;2.000000
46.740799;11.901279;4.998829;2.498092;0.000000;2.000000
46.923120;11.772359;5.127749;2.356194;0.000000;2.000000
47.105440;11.643439;5.256669;2.356194;0.000000;2.000000
47.196600;11.578979;5.321129;2.553590;0.000000;2.000000
47.340737;11.450059;5.385589;2.498092;0.000000;2.000000
47.523058;11.321139;5.514509;2.356194;0.000000;2.000000
47.705378;11.192219;5.643429;2.356194;0.000000;2.000000
47.887698;11.063299;5.772349;2.356194;0.000000;2.000000
47.978859;10.998839;5.836809;2.158799;0.000000;2.000000
48.122996;10.934379;5.965729;2.214297;0.000000;2.000000
48.305316;10.805459;6.094649;2.356194;0.000000;2.000000
48.396476;10.740999;6.159109;2.158799;0.000000;2.000000
48.540613;10.676539;6.288029;2.034444;0.000000;2.000000
48.684750;10.612079;6.416949;2.034444;0.000000;2.000000
48.828887;10.547619;6.545869;2.034444;0.000000;2.000000
48.973024;10.483159;6.674789;2.034444;0.000000;2.000000
49.117161;10.418699;6.803709;2.034444;0.000000;2.000000
49.261298;10.354239;6.932629;2.034444;0.000000;2.000000
49.405435;10.289779;7.061549;2.034444;0.000000;2.000000
49.549572;10.225319;7.190469;1.768192;0.000000;2.000000
49.742952;10.225319;7.383849;1.768192;0.000000;2.000000
49.887089;10.160859;7.512769;1.768192;0.000000;2.000000
50.080469;10.160859;7.706149;1.768192;0.000000;2.000000
50.224606;10.096399;7.835069;1.768192;0.000000;2.000000
50.417986;10.096399;8.028449;1.570796;0.000000;2.000000
50.546906;10.096399;8.157369;1.815775;0.000000;2.000000
50.691043;10.031939;8.286289;1.768192;0.000000;2.000000
50.884423;10.031939;8.479669;1.570796;0.000000;2.000000
51.013343;10.031939;8.608589;1.325818;0.000000;2.000000
51.157480;10.096399;8.737509;1.373401;0.000000;2.000000
51.350860;10.096399;8.930889;1.570796;0.000000;2.000000
51.415320;10.096399;8.995349;1.249046;0.000000;2.000000
51.559457;10.160859;9.124269;1.373401;0.000000;2.000000
51.752837;10.160859;9.317649;1.570796;0.000000;2.000000
51.817297;10.160859;9.382109;1.249046;0.000000;2.000000
51.961433;10.225319;9.511029;1.325818;0.000000;2.000000
52.090353;10.225319;9.639949;1.325818;0.000000;2.000000
52.234490;10.289779;9.768869;1.107149;0.000000;2.000000
52.378627;10.354239;9.897789;1.107149;0.000000;2.000000
52.522764;10.418699;10.026709;0.927295;0.000000;2.000000
52.705085;10.547619;10.155629;1.107149;0.000000;2.000000
52.834005;10.547619;10.284549;1.107149;0.000000;2.000000
53.016325;10.676539;10.413469;0.785398;0.000000;2.000000
53.198646;10.805459;10.542389;0.785398;0.000000;2.000000
53.380966;10.934379;10.671309;0.785398;0.000000;2.000000
53.563286;11.063299;10.800229;0.785398;0.000000;2.000000
53.745607;11.192219;10.929149;0.785398;0.000000;2.000000
53.836767;11.256679;10.993609;0.588003;0.000000;2.000000
53.980904;11.385599;11.058069;0.463648;0.000000;2.000000
54.125041;11.514519;11.122529;0.643501;0.000000;2.000000
54.307361;11.643439;11.251449;0.643501;0.000000;2.000000
54.451498;11.772359;11.315909;0.463648;0.000000;2.000000
54.595635;11.901279;11.380369;0.463648;0.000000;2.000000
