s_m;x_m;y_m;psi_rad;kappa_m;v_mps
40.702527;5.646403;-34.183907;-1.107149;0.000000;2.000000
40.909744;5.739073;-34.369247;-1.325818;0.000000;2.000000
41.095084;5.739073;-34.554587;-1.325818;0.000000;2.000000
41.302300;5.831743;-34.739927;-1.107149;0.000000;2.000000
41.509517;5.924413;-34.925267;-1.325818;0.000000;2.000000
41.694857;5.924413;-35.110607;-1.325818;0.000000;2.000000
41.902073;6.017083;-35.295947;-1.107149;0.000000;2.000000
42.109289;6.109753;-35.481287;-1.325818;0.000000;2.000000
42.294629;6.109753;-35.666627;-1.325818;0.000000;2.000000
42.501846;6.202423;-35.851967;-1.107149;0.000000;2.000000
42.709062;6.295093;-36.037307;-1.107149;0.000000;2.000000
42.916279;6.387763;-36.222647;-1.325818;0.000000;2.000000
43.101619;6.387763;-36.407987;-1.325818;0.000000;2.000000
43.308835;6.480433;-36.593327;-1.107149;0.000000;2.000000
43.516052;6.573103;-36.778667;-1.107149;0.000000;2.000000
43.723268;6.665773;-36.964007;-1.107149;0.000000;2.000000
43.930484;6.758443;-37.149347;-1.325818;0.000000;2.000000
44.115824;6.758443;-37.334687;-1.325818;0.000000;2.000000
44.323041;6.851113;-37.520027;-1.107149;0.000000;2.000000
44.530257;6.943783;-37.705367;-1.107149;0.000000;2.000000
44.737474;7.036453;-37.890707;-1.107149;0.000000;2.000000
44.944690;7.129123;-38.076047;-1.107149;0.000000;2.000000
45.151906;7.221793;-38.261387;-1.107149;0.000000;2.000000
45.359123;7.314463;-38.446727;-1.325818;0.000000;2.000000
45.544463;7.314463;-38.632067;-1.325818;0.000000;2.000000
45.751679;7.407133;-38.817407;-1.107149;0.000000;2.000000
45.958896;7.499803;-39.002747;-1.107149;0.000000;2.000000
46.166112;7.592473;-39.188087;-1.107149;0.000000;2.000000
46.373329;7.685143;-39.373427;-1.107149;0.000000;2.000000
46.580545;7.777813;-39.558767;-1.325818;0.000000;2.000000
46.765885;7.777813;-39.744107;-1.325818;0.000000;2.000000
46.973101;7.870483;-39.929447;-1.107149;0.000000;2.000000
47.180318;7.963153;-40.114787;-1.107149;0.000000;2.000000
47.387534;8.055823;-40.300127;-1.107149;0.000000;2.000000
47.594751;8.148493;-40.485467;-1.107149;0.000000;2.000000
47.801967;8.241163;-40.670807;-1.107149;0.000000;2.000000
