s_m;x_m;y_m;psi_rad;kappa_m;v_mps
26.711458;6.293460;-18.920793;-1.373401;0.000000;2.000000
26.861458;6.293460;-19.070793;-1.373401;0.000000;2.000000
26.973262;6.343460;-19.170793;-1.373401;0.000000;2.000000
27.123262;6.343460;-19.320793;-1.570796;0.000000;2.000000
27.173262;6.343460;-19.370793;-1.249046;0.000000;2.000000
27.285065;6.393460;-19.470793;-1.325818;0.000000;2.000000
27.385065;6.393460;-19.570793;-1.325818;0.000000;2.000000
27.496868;6.443460;-19.670793;-1.373401;0.000000;2.000000
27.646868;6.443460;-19.820793;-1.373401;0.000000;2.000000
27.758672;6.493460;-19.920793;-1.325818;0.000000;2.000000
27.858672;6.493460;-20.020793;-1.325818;0.000000;2.000000
27.970475;6.543460;-20.120793;-1.373401;0.000000;2.000000
28.120475;6.543460;-20.270793;-1.373401;0.000000;2.000000
28.232279;6.593460;-20.370793;-1.373401;0.000000;2.000000
28.382279;6.593460;-20.520793;-1.570796;0.000000;2.000000
28.482279;6.593460;-20.620793;-1.325818;0.000000;2.000000
28.594082;6.643460;-20.720793;-1.373401;0.000000;2.000000
28.744082;6.643460;-20.870793;-1.570796;0.000000;2.000000
28.894082;6.643460;-21.020793;-1.570796;0.000000;2.000000
28.944082;6.643460;-21.070793;-1.249046;0.000000;2.000000
29.055885;6.693460;-21.170793;-1.373401;0.000000;2.000000
29.205885;6.693460;-21.320793;-1.570796;0.000000;2.000000
29.355885;6.693460;-21.470793;-1.570796;0.000000;2.000000
29.405885;6.693460;-21.520793;-1.249046;0.000000;2.000000
29.517689;6.743460;-21.620793;-1.373401;0.000000;2.000000
29.667689;6.743460;-21.770793;-1.570796;0.000000;2.000000
29.817689;6.743460;-21.920793;-1.570796;0.000000;2.000000
29.867689;6.743460;-21.970793;-1.249046;0.000000;2.000000
29.979492;6.793460;-22.070793;-1.373401;0.000000;2.000000
30.129492;6.793460;-22.220793;-1.570796;0.000000;2.000000
30.279492;6.793460;-22.370793;-1.570796;0.000000;2.000000
30.329492;6.793460;-22.420793;-1.249046;0.000000;2.000000
30.441296;6.843460;-22.520793;-1.373401;0.000000;2.000000
30.591296;6.843460;-22.670793;-1.768192;0.000000;2.000000
30.703099;6.793460;-22.770793;-1.815775;0.000000;2.000000
30.803099;6.793460;-22.870793;-1.815775;0.000000;2.000000
30.914902;6.743460;-22.970793;-1.815775;0.000000;2.000000
31.014902;6.743460;-23.070793;-1.815775;0.000000;2.000000
31.126706;6.693460;-23.170793;-2.034444;0.000000;2.000000
31.238509;6.643460;-23.270793;-1.815775;0.000000;2.000000
31.338509;6.643460;-23.370793;-1.815775;0.000000;2.000000
